order_id,customer_id,category,order_amount,order_date,returned,discount_pct
1895,1026,home,125.8,2024-06-06 20:00:00,0,10
1896,1170,sports,34.94,2024-06-06 22:00:00,0,20
1897,1114,books,346.47,2024-06-07 00:00:00,0,20
1898,1174,electronics,29.84,2024-06-07 02:00:00,1,5
1899,1149,clothing,56.03,2024-06-07 04:00:00,0,20
1900,1067,sports,5.84,2024-06-07 06:00:00,0,10
1901,1106,books,65.94,2024-06-07 08:00:00,0,10
1902,1106,sports,37.39,2024-06-07 10:00:00,0,0
1903,1143,books,289.79,2024-06-07 12:00:00,0,5
1904,1049,electronics,54.47,2024-06-07 14:00:00,0,10
1905,1066,sports,5.87,2024-06-07 16:00:00,0,5
1906,1048,home,7.82,2024-06-07 18:00:00,0,10
1907,1059,home,6.63,2024-06-07 20:00:00,0,0
1908,1032,sports,30.23,2024-06-07 22:00:00,0,5
1909,1007,electronics,26.72,2024-06-08 00:00:00,0,15
1910,1188,sports,263.56,2024-06-08 02:00:00,0,15
1911,1014,clothing,14.76,2024-06-08 04:00:00,0,20
1912,1177,sports,81.98,2024-06-08 06:00:00,0,20
1913,1000,electronics,38.67,2024-06-08 08:00:00,1,20
1914,1155,books,85.44,2024-06-08 10:00:00,0,0
1915,1065,home,27.0,2024-06-08 12:00:00,0,15
1916,1103,electronics,4.78,2024-06-08 14:00:00,0,5
1917,1056,electronics,17.48,2024-06-08 16:00:00,0,5
1918,1098,sports,32.67,2024-06-08 18:00:00,0,5
1919,1090,electronics,169.17,2024-06-08 20:00:00,0,10
1920,1105,home,94.01,2024-06-08 22:00:00,0,0
1921,1078,sports,18.23,2024-06-09 00:00:00,0,10
1922,1107,home,45.89,2024-06-09 02:00:00,0,0
1923,1165,books,28.54,2024-06-09 04:00:00,0,10
1924,1086,books,1.78,2024-06-09 06:00:00,0,15
1925,1072,home,12.07,2024-06-09 08:00:00,0,0
1926,1026,books,97.49,2024-06-09 10:00:00,0,0
1927,1071,books,69.69,2024-06-09 12:00:00,0,20
1928,1025,electronics,37.29,2024-06-09 14:00:00,0,15
1929,1036,home,83.3,2024-06-09 16:00:00,0,5
1930,1190,home,135.28,2024-06-09 18:00:00,0,20
1931,1017,home,129.98,2024-06-09 20:00:00,1,5
1932,1096,electronics,10.78,2024-06-09 22:00:00,0,20
1933,1166,home,192.97,2024-06-10 00:00:00,0,0
1934,1190,home,13.68,2024-06-10 02:00:00,0,15
1935,1029,electronics,102.42,2024-06-10 04:00:00,0,0
1936,1032,sports,8.39,2024-06-10 06:00:00,0,0
1937,1074,books,17.76,2024-06-10 08:00:00,0,10
1938,1110,books,104.95,2024-06-10 10:00:00,0,0
1939,1191,home,25.26,2024-06-10 12:00:00,1,10
1940,1041,books,24.26,2024-06-10 14:00:00,0,5
1941,1032,books,204.91,2024-06-10 16:00:00,0,0
1942,1050,clothing,13.16,2024-06-10 18:00:00,1,20
1943,1174,sports,71.62,2024-06-10 20:00:00,0,20
1944,1006,sports,138.78,2024-06-10 22:00:00,0,20
1945,1076,electronics,70.03,2024-06-11 00:00:00,0,0
1946,1023,home,39.83,2024-06-11 02:00:00,0,5
1947,1031,electronics,1.78,2024-06-11 04:00:00,0,5
1948,1183,clothing,88.64,2024-06-11 06:00:00,0,5
1949,1000,sports,87.59,2024-06-11 08:00:00,0,10
1950,1064,electronics,66.02,2024-06-11 10:00:00,0,10
1951,1183,clothing,63.61,2024-06-11 12:00:00,0,10
1952,1121,clothing,92.73,2024-06-11 14:00:00,0,5
1953,1014,home,12.1,2024-06-11 16:00:00,0,20
1954,1093,books,35.62,2024-06-11 18:00:00,0,20
1955,1194,books,168.16,2024-06-11 20:00:00,0,5
1956,1080,sports,5.56,2024-06-11 22:00:00,0,5
1957,1105,books,235.71,2024-06-12 00:00:00,0,10
1958,1106,home,112.59,2024-06-12 02:00:00,0,5
1959,1132,electronics,33.07,2024-06-12 04:00:00,0,20
1960,1037,clothing,51.4,2024-06-12 06:00:00,1,10
1961,1167,sports,95.0,2024-06-12 08:00:00,0,0
1962,1197,sports,6.37,2024-06-12 10:00:00,0,0
1963,1028,home,57.78,2024-06-12 12:00:00,0,0
1964,1163,clothing,75.13,2024-06-12 14:00:00,0,5
1965,1163,electronics,128.28,2024-06-12 16:00:00,0,5
1966,1148,sports,140.76,2024-06-12 18:00:00,0,20
1967,1074,home,224.83,2024-06-12 20:00:00,0,20
1968,1093,clothing,58.67,2024-06-12 22:00:00,1,0
1969,1167,books,151.06,2024-06-13 00:00:00,0,20
1970,1030,home,23.02,2024-06-13 02:00:00,0,10
1971,1165,books,61.52,2024-06-13 04:00:00,0,5
1972,1184,sports,80.01,2024-06-13 06:00:00,0,10
1973,1136,electronics,45.19,2024-06-13 08:00:00,0,10
1974,1068,clothing,69.71,2024-06-13 10:00:00,0,0
1975,1111,electronics,184.43,2024-06-13 12:00:00,0,20
1976,1010,home,83.54,2024-06-13 14:00:00,0,0
1977,1186,home,53.3,2024-06-13 16:00:00,0,0
1978,1068,sports,173.92,2024-06-13 18:00:00,0,5
1979,1011,books,188.95,2024-06-13 20:00:00,0,0
1980,1158,electronics,65.69,2024-06-13 22:00:00,0,0
1981,1131,books,51.77,2024-06-14 00:00:00,1,5
1982,1124,electronics,132.01,2024-06-14 02:00:00,1,5
1983,1010,home,213.09,2024-06-14 04:00:00,0,0
1984,1150,home,43.75,2024-06-14 06:00:00,0,20
1985,1127,sports,47.21,2024-06-14 08:00:00,0,20
1986,1158,clothing,139.25,2024-06-14 10:00:00,0,15
1987,1165,clothing,54.62,2024-06-14 12:00:00,0,10
1988,1042,electronics,56.69,2024-06-14 14:00:00,0,20
1989,1042,books,84.48,2024-06-14 16:00:00,0,5
1990,1184,books,11.31,2024-06-14 18:00:00,0,10
1991,1106,home,68.72,2024-06-14 20:00:00,0,0
1992,1087,home,7.59,2024-06-14 22:00:00,0,15
1993,1057,electronics,6.62,2024-06-15 00:00:00,0,0
1994,1127,clothing,116.6,2024-06-15 02:00:00,0,15
1995,1150,books,65.26,2024-06-15 04:00:00,0,15
1996,1000,clothing,1.52,2024-06-15 06:00:00,0,5
1997,1110,electronics,63.54,2024-06-15 08:00:00,0,15
1998,1198,sports,75.27,2024-06-15 10:00:00,1,5
1999,1056,home,16.67,2024-06-15 12:00:00,1,5
2000,1056,books,16.59,2024-06-15 14:00:00,0,10
